id,full_text,is_real
3697,I got the second dose of the vaccine yesterday and I am Straight Up Not Having a Good Time™️,1
3698,The side effects for the second dose of the vaccine was no joke.,1
3699,my mama gets her first vaccine dose tomorrow!!! https://t.co/JcQ5tcV5zn,1
3700,my immune system went full send after that second dose of moderna.... 😷,1
3701,COVID-19 vaccinations: what you need to know about the second dose https://t.co/w1wJuVrPdP https://t.co/t07pExiJZV,1
3702,I finally got my vaccine appointment scheduled for next week!!!! Thank the Lord.,1
3703,"Local area clinic has patients scheduled for their second dose of the COVID-19 vaccine, but no vaccine to give them
 https://t.co/L4q3e6rgm2",1
3704,Think they’ll start getting people back into games once the second doses of the Covid vaccine are done 🤔,1
3705,i had a dream i got the vaccine and then i woke up 😔💔,1
3706,My mom got her first vaccine this morning!,1
3707,"All done with my 1st dose of the Astra-Zeneca vaccine, and 2nd dose appointment already booked.If my head blows off in the interim, I’m sure somebody will let you know.💉",1
3708,"She’s morphine, queen of my vaccine",1
3709,"Despite the weather forecast, we will be hosting our COVID-19 vaccine clinics on February 13-14 for individuals with appointments. It is extremely important that you keep your appointment to ensure we do not waste any first doses and that you get your second dose on schedule. https://t.co/W4wLz0U7f8",1
3710,"First vaccine in the pipeline! 💉 Pfizer, do your thing. Here’s hoping I don’t grow a third eye before the second dose. 👁",1
3711,GIVE ME THE VACCINE I MISS DT,1
3712,"'I feel so honored, privileged, grateful, jazzed': Nurse describes COVID-19 vaccine experience https://t.co/HAJe7yn1dH",1
3713,Booked in for my covid vaccine tonight!! (I’m frontline so I get priority vaccinations) wish me luck!!,1
3714,Yeyyy!! COVID vaccine booked!!! I am over the moon :))),1
3715,"Did you get the 1st dose of the COVID-19 vaccine at the Fairgrounds vaccination clinic?
You will receive a phone call from our team to schedule your 2nd dose. If you did not receive a phone call, please call 661-321-3000 one week prior to when your second dose is due. https://t.co/soSImtOHDe",1
3716,Covid-19 Vaccine #1 acquired. ✅😎,1
3717,"I got my first does of the vaccine yesterday, you know what that means 👀👀",1
3718,Got the vaccine,1
3719,She’s officially vaccinated with part 2 of the Pfizer vaccine! 😭,1
3720,"#Health care worker dies after second dose of COVID vaccine, investigations underway https://t.co/Qsjdgzl1h3",0
3721,"I got on the vaccine waitlist. Hopefully, I’ll have my shot by early spring. https://t.co/mjqK1p9bcc",1
3722,I’m so happy my parents got the second dose of the vaccine today!,1
3723,"If you didn't know,
Read carefully:
1) Covid shot is  N O T  a vaccine!  
2) Moderna literature says it's 'Gene Therapy'.
3) The PCR test was found to give a False-Positive result 96% of the time.
4) Moderna's own trials did NOT show the shot protected you from future exposures. https://t.co/DfY4lPkIoM",0
3724,COVID vaccine all booked bois,1
3725,Just got my second dose of the vaccine https://t.co/DsfUsYFRG7,1
3726,Just so I understand: the majority of people in this country want children to have an untested vaccine that potentially alters their DNA and immune systems? Nuremberg trials strictly forbids such horrific actions. Under any circumstances.,0
3727,"'I feel so honored, privileged, grateful, jazzed': Nurse describes COVID-19 vaccine experience https://t.co/EOXmk8cApQ",1
3728,"I got the 1st and 2nd second dose of vaccine now what,??",1
3729,"How many more have to die from #COVID19? 

This administration has no plan, has not effectively passed out the vaccine, and continues to dodge the press and American public. 

When will we get answers? 

#illegitimateJoeBiden",0
3730,Vaccine booked.,1
3731,2nd shot of the moderna vaccine. https://t.co/jtZzCbM4ud,1
3732,"'I feel so honored, privileged, grateful, jazzed': Nurse describes COVID-19 vaccine experience https://t.co/6e2PZcYkS0",1
3733,1/8 Next week I'm getting the second dose of the Moderna vaccine.,1
3734,"Yay - Had my vaccine today 💉🥳
Feel so relieved 😆
#COVIDVaccine #oxfordastrazeneca 👍",1
3735,Take whatever COVID vaccine you can get. All of them stop death and hospitalization. https://t.co/sqrgOa6LVO via @usatoday,1
3736,I GOT MY APPOINTMENTS FOR MY COVID VACCINE!!! IM SO HAPPYYYYYY!,1
3737,Let's get this vaccine process ramped up! https://t.co/e0a9hShBwh,1
3738,"vaccine update:

zzzzzzzz",1
3739,💫my parents got a vaccine appointment✨,1
3740,"Moderna Vaccines (1st dose only) will be available for walk in at Kadlecs Healthplex 9:45am. No info on how many but, imagine it is less than 50. 1268 Lee Blvd Richland",1
3741,Are you getting the COVID Vaccine?,1
3742,Received my first dose of the COVID vaccine this morning. It's a great Friday!,1
3743,First covid vaccine received 🤩🤩,1
3744,My grandad finally got his vaccine today 💖,1
3745,"The EU’s drugs regulator starts an early review of CureVac's experimental Covid-19 vaccine, potentially accelerating its path to the market - Bloomberg

https://t.co/bpXvKkcWRl https://t.co/PDDxo7m8Sb",0
3746,"I get my first dose of COVID vaccine today, I’m pretty nervous mainly for side effects 🥲",1
3747,"To all you people that want to wear one or more masks, and then take an unproven vaccine and let them put that shit in your body, good luck, hope you have your Will ready.",0
3748,"My first covid vaccine appointment is booked! I am so happy, grateful, excited, tearful ... all the emotions. Thank you NHS #vaccine #COVIDVaccination",1
3749,are you getting the vaccine?,1
3750,Vaccine is waving,1
3751,Getting the second vaccine dose today :o,1
3752,"first Covid vaccine booked, first step towards being in the pub",1
3753,"I love being an essential worker, having to work through a pandemic and deal with the public but then not be essential enough for the vaccine of a virus that im possibly exposed to daily 👌",1
3754,"Thanks to my amazing GP team I’ve just booked Hannah in for her Covid vaccine next week. Am crying with relief 😭 I sincerely hope all those with learning disabilities are given the same opportunity soon. Keep shouting loudly, it’s working! @jowhiley @spicerlife @mencap_charity",1
3755,My first vaccine is booked for next Tuesday https://t.co/mubLiiguLS,1
3756,oh dang I forgot I’m getting my second covid vaccine today LMAO,1
3757,my nans had her vaccine ❤😭,1
3758,"#Americans are being lied to. 

COVID vaccines ARE NOT LEGALLY VACCINES AT ALL.

#COVID-19 shots are actually what’s called “gene therapy chemotherapy.”

Would you take chemotherapy if you didn’t have cancer?

If you answered NO, don’t get “the vaccine!” https://t.co/wP5VdPfxtI",0
3759,"Guernsey extends the gap from 6 to 10 weeks for the second dose of the AstraZeneca Covid-19 vaccine

https://t.co/3out68OI4z
#vaccinecovid19",1
3760,"Why coming back for your second dose is so important.

https://t.co/MHZEkeomwM",1
3761,Me and Mrs B just had text about vaccine at Reydon. We are booked for Tuesday,1
3762,Can i get a vaccine for my cat?,1
3763,Got my second vaccine!!! I'm unstoppable,1
3764,I'm getting my second Moderna shot Tuesday!!!!,1
3765,"This is how I felt after being shot in the arm for the vaccine.
The Lazy Song on Doo-Wops  https://t.co/oyPrSwe7a6 #AmazonMusic",1
3766,Covid Vaccine booked! 💪🏻. Cant wait to see the end of this fucking thing!,1
3767,"Person dies 25 mins after receiving vaccine
@MatteaMerta @KayaJones @TiffersYUPP @tiff706 @AudaciousPundit https://t.co/Ad5kmo0jxi",0
3768,i don’t trust this vaccine bro,1
3769,"COVID-19 vaccine soon will allow us more freedom, comfort
https://t.co/GrSQtgbFNk",1
3770,"COVID VACCINE POLL!!!

1. is your country vaccinating",1
3771,Plan Your Vaccine https://t.co/l3mUUqktyr,1
3772,Vaccine day!,1
3773,my second dose of the covid vaccine got cancelled for today bc of the weather 👎🏽,1
3774,"Received my second dose of the vaccine. Ready to help protect my patients, my family, and myself! https://t.co/oeYMtsON7Q",1
3775,"I got a PS5 and my second dose of the covid vaccine.  Probably the closest I'll ever get to being ""the one percent"".",1
3776,omg my covid vaccine is on sunday,1
3777,First covid vaccine shot done. Now to wait for next month!,1
3778,Bioweapons War! Front Line Doctor Lee Merritt and Alex Newman - Forced Covid Vaccine https://t.co/E4OGae204V,0
3779,Update on 2nd Pfizer dose. Zero soreness or symptoms! With the first dose it was to the point I couldn't go to the gym....no reaction at all with this one.,1
3780,"In a bind.
Got my first dose of the vaccine from City of Houston.  No one answers ph # on the card.  No answer or call backs from the health Dept.  I was supposed to get my second dose today!",1
3781,my aunt had her vaccine yesterday; my mum just texted to tell me she's booked in for hers tomorrow; science is wonderful and i accept the continuance of society,1
3782,Holy bitch when can I get the Covid vaccine?,1
3783,First dose Moderna.  Thank you @NJGov,1
3784,vaccine scheduled gg boys,1
3785,MY PARENTS JUST GOT THE FIRST DOSE OF THE VACCINE!!! I’m going to hug my family soon!!! 😭😭😭,1
3786,"QAnon conspiracy theorist Mark Taylor say the COVID-19 vaccine is ""a bioweapon"" and a precursor to the Mark of the Beast. He warns people not even to get a COVID test because ""the vaccine is now in the test."" https://t.co/pu8URAnjQW",0
3787,I think I'll go ahead and get the rushed vaccine now that a cartoon rap video told me it's safe and cool.,0
3788,What if the covid vaccine is gene therapy? I’ve had two clients get the full round of vaccines and get covid a few weeks later 🤔 This is Aquarius new moon has me thinking.....,0
3789,Covid vaccine booked for Monday 😬,1
3790,Update #2 on Pfizer’s 2nd dose: I still have a bit of chills and the nausea has intensified. These side effects are kicking my ass and I’ve been in and out of sleep since 2am 😅,1
3791,"They dismiss every safe and effective treatment so they can convince you the only ""cure"" is this experimental gene therapy that they fraudulently call a vaccine. That should ring alarm bells in even the most gullible of karens.",0
3792,That 2nd covid vaccine freaking hit different than the first😩,1
3793,Just scheduled my first covid vaccine! 👏🏻👏🏻👏🏻,1
3794,"The massive overpaid public sector is the problem. It is why lockdowns will continue and why the UK is finished as a wealth generator. The gov's current policy is rational: depopulation is the only answer and the ""vaccine"" is the tool to accomplish that goal",0
3795,Vaccine clinic day 2 started time to cry,1
3796,"If 2021 science means accepting an experimental vaccine which causes adverse reactions in healthy trial subjects, is coated in a neurotoxin, binds to antibodies to make virus proteins and may affect foetal health then yes - reject this “science” which only benefits Big Pharma 😡",0
3797,"My parents (both late 60s) have just booked their vaccines. Such a relief to see this is actually working.

https://t.co/EFFY1y1GiC",1
3798,"Irish Dr Gerard Waters has refused to administer CV vaccines or refer pts for tests. ""I'm a conscientious objector,"" he told RTE. ""I will not put anything into someone else's arm that I would not put into my own arm (like)...an experimental mRNA vaccine.""
https://t.co/Ftl6eDZScP",0
3799,this 2nd dose of moderna got me achy af today 🙃,1
3800,"When it comes time to register for the vaccine, I'm gonna get a teenager to sign me up with a $100 incentive. That kid will have me booked in two minutes.",1
3801,Which vaccine st kitts and so got,1
3802,Trying to set up a vaccine appointment online for my 80-year old grandmother on the Publix COVID site has been a nightmare. Whoever said America was a third-world country wearing a Gucci belt hit the nail directly on the head.,1
3803,"Oh my goodness I could cry, my dad has just booked his covid vaccine for next week.",1
3804,Rite Aid to begin scheduling COVID-19 vaccine appointments: https://t.co/8yHoo6aklS,1
3805,"Dr Marcus de Brun @indepdubnrth speaks on the @NiallBoylanShow about being a conscientious objector with regard to the experimental gene therapies being touted as Covid-19 vaccines. 
https://t.co/JEoi0ha9BJ",0
3806,"Zocdoc, growing as vaccine appointment scheduler, raises $150 million https://t.co/oA0fL1XSkB by @brucejapsen",1
3807,"Former Pfizer VP: ‘No need for vaccines,’ ‘the pandemic is effectively over’｜酒井憲 #note https://t.co/uoBWJLsH2x",0
3808,COVID-19: Over-65s to start receiving vaccine letters next week as rollout moves on | Politics News | Sky News #covid19 #rdguk make sure your booked for the vaccine  https://t.co/2rT6XDTgQR,1
3809,I get my second vaccine today 😬,1
3810,Our vaccine rollout is awful. The UK will be rollercoastering in Alton Towers while we're still in our 5ks. But you guys are focused on a tiny minority of people going to a fake dentist appointment in Tenerife. Direct your anger where it should always go- upwards.,1
3811,"If you receive the Covid-19 Vaccine you are officially participating in a clinical trial of an experimental drug....that's why the offer you $$, Weed and commuted sentences in prison to intice you to take the Vaccine. #BeyondTuskegee #NoVaccines 
https://t.co/pErJyZFhdy",0
3812,"Mmmm @MattHancock
BioNTech's CEO says 1st and 2nd dose shouldn't be over 6 weeks apart

https://t.co/9Edf3Ypv5i

Sent via @updayUK",1
3813,"It's Gene Therapy, Not a Vaccine https://t.co/m0z6tBQ44X",0
3814,"So let's work this out..
Experimental.
It may not work.
It may make you sterile.
It may have side effects.
Masks don't work.
No flu cases this year.
99% recovery.
Covid deaths don't add up in comparison with overall death figures.
Many doctors saying you don't need a vaccine.",0
3815,"Where we are at. 

1. Millions have had the Covid experimental vaccines
2. People are still in lockdown and wear masks
3. No proof the vaccines work 
4. I would rather not travel abroad than be made to have vaccine I don't need.
5. The goal posts keep moving. Stop fooling for it. https://t.co/v3a5WeH9nw",0
3816,"Good Morning!  I had my 2nd Covid shot yesterday at a pharmacy.  I was prepared to face evil side effects, but so far all I have is a sore arm.  My vaccine was the Moderna version.  Please get vaccinated as soon as you can.",1
3817,Just had my first dose of the Covid vaccine this morning. I have a weakened immune system so I'm expecting some side effects from it but nothing so far. Only been a few hours though. #AstraZeneca #Covid19UK,1
3818,Dr. David Martin on Experimental mRNA Technology: This is NOT a Vaccine! It is a Medical Device https://t.co/2zYlx2AwW8,0
3819,I have my appointment for covid vaccine pfizer next thurs.  Rthank you #NHS ❤,1
3820,"Vaccine Update, 18 hours post-2nd dose: Some mild soreness at my injection site + mild axial lymphadenopathy (armpit lymph node is swollen)",1
3821,"Any teachers, school staff getting ready to sign up for a vaccine appointment this morning? Would love to hear how it goes! Keep me posted here or email me elsa.gillis@wsoc-tv.com! ⁦@wsoctv⁩ 
 https://t.co/erI1kME3a4",1
3822,I just booked my COVID-19 vaccine. I’m so nervous,1
3823,"Vaccine appointment offered, accepted and booked. Woo hoo! Happy Friday indeed",1
3824,finally got my covid vaccine booked 🙏🏽,1
3825,Could the mark of the beast be an untested vaccine? @robertjeffress @PastorJohnHagee,0
3826,"So every CVS, Walgreens, WalMart...in Texas is fully booked for the vaccine. Today is the first day available??",1
3827,"It's Gene Therapy, Not a Vaccine https://t.co/eSPl4zCqv8",0
3828,I was finally able to book a vaccine appointment for my dad just now &amp; he’s crying 🥺 thank you @Publix 💚,1
3829,Booked my vaccine appointment. Nice to know I have severe asthma and not moderate,1
3830,"Did you get your 'Gene-Therapy' shot yet?..Hmm?
If you're confused,
That's what Pfizer &amp; Moderna call their shot.  Yep, 'Gene Therapy'.

Did you know that all 'Gene Therapy' is completely EXPERIMENTAL?

Yep!
So, Rethink getting the Covid shot.
You'll be glad you reconsidered. https://t.co/a3GrG6BHR9",0
3831,"Tweeting this as someone asked for continuing good news vaccine updates, but my dad's all booked in for his tomorrow!!!! 🌟🌟🌟",1
3832,Trying to get a vaccine appointment is maddening,1
3833,Vaccine booked for tomorrow 💉😁,1
3834,I’m booked in for the vaccine on Monday 🥺🥺🥺🥺 I can see the light at the end of the tunnel 🙏🏽,1
3835,Are you in group 1A or 1B in Kentucky and looking to sign-up for a COVID-19 vaccine appointment? All appointments are filled at the NKY Convention Center for the next week but more are coming. More info: https://t.co/RMrnxnsu5Y,1
3836,Local Radio Reports 'Many Dying' in Israel Following Pfizer Experimental mRNA Injections https://t.co/kCDCADFzr1,0
3837,Just putting it out there (not conspiracy theory) remember it’s an Experimental vaccine. #first dose offers little to no protection. Mutations render vaccine pointless at this point. Not enough studies done me #no vaccine.,0
3838,I have been trying to schedule my 78 year old dad for a vaccine shot for weeks now…first the state site cancels his appointment and now @Walgreens lets me select a time and then this…  I am at a loss for words… #upset #shocked https://t.co/yc6Sa55vgQ,1
3839,Vaccine booked for tomorrow. Mum next week. Feeling very grateful ❤️,1
3840,"Israeli rabbi, Iranian cleric both claim Covid-19 vaccine 'can make people gay' -- There are other reasons, founded in science, for, where possible, avoiding the experimental coronavirus vaccines. And there is evidence that coronavirus effects the brain:  https://t.co/sEqgTjSYGb",0
3841,Just booked my Covid Vaccine 👍,1
3842,It’s gene therapy folks. NOT A VACCINE.,0
3843,"That's my jab booked.
#vaccine",1
3844,So thankful to have my second vaccine appointment booked for next Wednesday 🙌🏻,1
3845,"Wear a mask, don’t see friends or family, get a rushed and entirely unproven vaccine, still social distance and wear a mask after getting it https://t.co/LdCKanTqK9",0
3846,"Irish GP who refuses to give vaccine breaks silence after being slammed by HSE https://t.co/27ZOY3T908 The Irish Doctors are finally speaking out against this deadly vaccine and flawed `tests`.
The doctor also revealed he does not refer his patients for Covid tests...",0
3847,"2nd shipment of #Russian vaccine sent to #Iran
#COVID19 #coronavirus #Russia #Unews https://t.co/yMzwt59TrP",1
3848,The main man at Pfizer says people shouldn’t have to wait longer than 6 weeks between 1st and 2nd vaccine but yet not a peep from the government. Also all the good news reported is about AZ no information about Pfizer. Any more info on this? #COVIDVaccination @xandvt,1
3849,"People with health conditions should have been ahead of essential workers but since that is not how we are doing things in Illinois, this is the right decision. It's already chaos and nearly impossible trying to get a vaccine appointment. #COVID19 https://t.co/zDO0PoW4xa",1
3850,Done! 2nd dosed of vaccine. 😬,1
3851,"It's Gene Therapy, Not a Vaccine https://t.co/3VAbLi5NoD",0
3852,Got my second dose of the Moderna vaccine! Will provide updates 👍🏽,1
3853,"Both parents received 1st dose of vaccine yesterday.
Dad (70) and mum (69), even tho' my mum's app't was supposed to be 18th.
She took her letter, asked if they could do her at same time, which they did ""no problem"". Saved a 2nd journey and reduced risk.
Thank you SNHS!",1
3854,Is 2nd dose Pfizer back? Friend had first &amp; had 2nd appointment in 4 weeks!,1
3855,Ok so I finally got back down into the 98s for temp. So around 3 to 5 hrs of bs is what I went through for the 2nd covid vaccine,1
3856,"Map- CVS pharma COVID vaccine availability by state.
Appointments fully booked almost everywhere, but you can check back daily.
https://t.co/gK3yqr7Hzv",1
3857,Appointments available now: https://t.co/7hVZmtymHl https://t.co/j4hngjlCeS,1
3858,Vaccinating at a 2nd dose Moderna Clinic today.   I will sneak peeks at your posts especially this afternoon.  Keep the pressure on your senators to do the right thing for our country.  Thanks all!,1
3859,"First vaccine shot down, 2nd booked in for April 30th 🙌 https://t.co/3LoQ9m3a5f",1
3860,Just had Pfizer.This makes me feel so nervous. Have I had it for nothing? Will it be effective? My second dose hasn’t been booked. The mental health worry caused by this incompetent govt just grim https://t.co/p0oJyYwGhc,1
3861,First COVID vaccine booked!,1
3862,Had 2nd COVID vaccine yesterday https://t.co/tUj51mpcKN,1
3863,Vaccine booked https://t.co/HwCd9lOK1L,1
3864,"If you didn't know,
Read carefully:
1) Covid shot is  N O T  a vaccine!  
2) Moderna literature says it's 'Gene Therapy'.
3) The PCR test was found to give a False-Positive result 96% of the time.
4) Moderna's own trials did NOT show the shot protected you from future exposures. https://t.co/Hu0XftNmyK",0
3865,"Can anyone promoting what they call a vaccine, which is an experimental gene therapy admit to be paid £70k for the promotion first.  Would clear things up.",0
3866,"SHH has just booked his vaccine. 
And we breathe. https://t.co/Q3RkhFu50p",1
3867,"According to the findings of an experimental #vaccine trial, mutated virus may reinfect people already infected once with #COVID19.
https://t.co/PnCyEk4vw6",0
3868,First covid vaccine booked ✔️ #COVID19 #COVIDVaccination,1
3869,Seeing all the vaccine chat in my Twitter feed &amp; I’m over here like....nope. Not down with the gene therapy. Good luck everyone. I’ll take the wait &amp; see approach.   https://t.co/cbAKjpBrex,0
3870,"My parents got their second COVID vaccine today! 

I'm overflowing with joy and relief; and both hopeful for everyone else out there and heavy-hearted knowing this comes too late for so many of you. https://t.co/kl5duqnvzj",1
3871,Many Dying in Israel Following the Experimental Pfizer COVID mRNA Injections https://t.co/qP7jvC6vfH via @BitChute,0
3872,"First, do WE get to pick the #covid_19 vaccine brand maker? Second, how long is the offer good for?

I want the covid19 vaccine, but I am NOT taking a rushed vaccine just cus my work dangles a 4-hour ""pay"" in front of my face.  🤨😡

https://t.co/3jI3vg6apG",0
3873,So happy my parents finally got their appointments to get the vaccine 😅,1
3874,Californians: You can check if your parents are eligible to receive the COVID-19 vaccine at this website: https://t.co/gRbDTkUI2y,1
3875,"Glad my parents finally got the COVID vaccine, Maryland’s rollout was slow to say the least.",1
3876,My parents who are elderly just got the 2 shot Covid vaccine. Hope they don't have any bad side effects.,1
3877,So thrilled my mom was able to get vaccinated today! Got a call from a no-show list in @adamscountygov at @DICKS Park  and ran out the door! #Moderna #vaccinated #Colorado https://t.co/6900OuoJn1,1
3878,Dad 77( nearly) got his #covid19 #vaccine today. And the appointment for his 2nd dose in April. Very slick. Thanks @CV_UHB. Very happy. 😊,1
3879,my nana apparently got the vaccine today!!,1
3880,"Moderna’s SEC filings, which Martin claims to have carefully reviewed, specifies and stresses that its technology is a “gene therapy technology.” Originally, its technology was set up to be a cancer treatment, so more specifically, it’s a chemotherapy gene therapy technology.",0
3881,"My parents got their second dose of the Pfizer vaccine today.

🥲🥲🥲",1
3882,Finally got my first dose of Pfizer vaccine today. Will have 2nd by the time we return to full capacity 5-days school 3/8. Feeling relieved.  Many of my kids not sure they’re returning. Covid has hit our community hard &amp; parents still fearful for their kids.,1
3883,"Had my first COVID vaccine this morning - in 21 days I'll be 69% immune. 12 weeks from now, I'll have my 2nd dose and a week from there I'll be 95% immune. Will be able to start leaving the house a bit from mid-May!",1
3884,"In the midst of the COVID-19 pandemic, the local government of Carigara is urging parents to have their children vaccinated against common childhood illnesses such as measles, rubella and polio. #vaccinationcampaign #OpinYon #WeTakeAStand #OyWeTakeAStand https://t.co/nwPTg0xhOo",1
3885,I’m so happy my grandparents are getting the Covid vaccine tomorrow 🙏🏼,1
3886,"2nd dose of Pfizer for patient critical health care workers then, it is less than a days vaccination on a good day. We've closed ours too. Then move to next groups https://t.co/bglJpAz8pX",1
3887,"Defense contractors are violating FTC law, and gene therapy companies — not vaccine manufacturers — are conducting experimental trials under deceptive medical practices.",0
3888,"MY PARENTS ARE GETTING THE VACCINE ON SATURDAY!!!! THEY THOUGHT THEY'D HAVE TO WAIT TIL MAY BUT NO, IT'S SATURDAY!!!",1
3889,"While the Moderna and Pfizer mRNA shots are labeled as “vaccines,” and news agencies and health policy leaders call them that, the actual patents for Pfizer’s and Moderna’s injections more truthfully describe them as “gene therapy,” not vaccines.",0
3890,"CDC: Over 500 Deaths Now Following mRNA Experimental Injections
https://t.co/dHdyIUxpgt",0
3891,"Did you know that mRNA COVID-19 vaccines aren’t vaccines in the medical and legal definition of a vaccine? They do not prevent you from getting the infection, nor do they prevent its spread. They’re really experimental gene therapies.",0
3892,"If funny how ppl can advocate for a vaccine and promote this experimental drug in which they don’t know wtf it may do to you in later years. 

Hell its 501 vaccine deaths (VAERS) already and it’s only been out how long 😩",0
3893,#covid_19australia time to start looking at alternative treatments that are showing positive results. Not a untested vaccine that is already causing more harm then good. https://t.co/tN3Zyi565p,0
3894,"MRNA is not a Vaccine, it is Gene Therapy, its an Experiment and that is breaking International Law even if all your representatives are spineless blackmailable bastards its still against the Law. How much do you think the fine will be on that charge.? https://t.co/lqvCkoV9ei",0
3895,"Even after you’ve received your #COVID19 vaccine, it’s still important to wear a mask, wash your hands and social distance for now. These guidelines may change as additional people are #vaccinated and experts gain more information about the vaccines’ impact on the pandemic. https://t.co/UeaTyWBw8s",1
3896,"This as all the makings of a future boondoggle. I say we should call this unproven vaccine, Ideological-19. https://t.co/RxXGPUKwRj",0
3897,I'm off work again today because of ice (in Elizabethtown) but I can report I feel 100% better than yesterday post 2nd vaccine shot. Ready to work my arm.,1
3898,just heard that justin’s grandparents got the vaccine and i’m so happy 😭🥰,1
3899,1/3 The Government is attempting to vaccinate an entire group (those over 50) with an experimental vaccine. Previous attempts to produce a similar vaccine have resulted in ADE or other catastrophic events. It is too soon to know if similar consequences will occur …,0
3900,"I’m so grateful that my parents both got their first vaccine doses today. 
It feels fitting that it was on 211 day, since that’s how they scheduled their appointments. 
Thanks @211CT!",1
3901,Getting my vaccine today. Looking forward to getting it done. 2nd dose in April. 👍,1
3902,#GreatFULL for conferences with parents this week. I love working with parents to help their student be successful. I’m also so grateful that I was able to get my first vaccine shot today. I’m thankful for the SVVSD leadership that helped make that possible. #StVrainStorm,1
3903,i just want my parents to get the fucking vaccine https://t.co/8RtDUirD50,1
3904,My parents got the vaccine and I been calling them all day 😭,1
3905,"Wow... just found out my parents (both 80 this year) just got the vaccine (1st dose) today. 

Mom actually had Covid a year ago, it was quite a journey of recovery because she has dementia and couldn’t walk for 2 months, so went to a memory care which soon went into quarantine.",1
3906,"A huge Covid Vaccine event for the students, faculty, and staff hosted at ResU today! Thanks to Amita health for sponsoring the event! #resu#amazingresu#resuniversity#covidvaccine#amitahealth#vaccinated https://t.co/rDeduxNpE8",1
3907,"One of the leading causes of death in the US is medical malpractice but y'all go ahead and line up for that experimental, improperly tested, rushed mRNA therapy shot they're passing off as a vaccine. I honestly won't feel sorry if you get sick or die from it.",0
3908,I’m just gonna cherish the fact I get my 2nd dose of the vaccine 10 days before my 21st birthday... 🥳🥺,1
3909,"Authorities Probe Rare Blood Disorder Among Some COVID-19 Vaccine Recipients.

Beware, This Gene Therapy shot is Dangerous.!

(Oh, you didn't know?...IT'S NOT A VACCINE AT ALL.!)
https://t.co/cQe4fgnCvQ via @epochtimes",0
3910,"Just back from my first vaccine dose. 
Now I wait for the 2nd and hope that @transguysteve gets called in soon for his 1st. https://t.co/pQ9WOaHGK1",1
3911,"Time for bed. 🛌 
Off to PCB tomorrow for a meeting, see the parents and get the vaccine.🤷🏽‍♂️",1
3912,Just had a 1 hour debate with my parents of them getting the Pfizer vaccine. 😔 fuck Telemundo and their horrible influence,1
3913,Got my parents signed up for the Covid vaccine 🤞,1
3914,Had my 2nd dose of Moderna yesterday.  I am experiencing no side-effects....I still think it causes French Fry cravings though. #ImApositive,1
3915,"Share this quickly with everyone you know!!  Very Important Info!!

Mongoose: Video, Dr. Sherri Tenpenny on Depopulation Vaccine https://t.co/NbtG01IYBx via @OSSRobertSteele",0
3916,When isis use children as suicide bombers we are disgusted and angry. Well this is same thing. Using dodgy rushed vaccine on children https://t.co/NJPa4Yrc63,0
3917,my parents are getting their first vaccine dose Saturday‼️,1
3918,2nd vaccine today! Parents scheduled for their vaccines. Feeling great! https://t.co/Xn7UXSDCuo,1
3919,Just had to respond to a text from my dad imploring me to watch a video on the “depopulation vaccines” coming from Moderna and Pfizer. 🤦‍♂️,0
3920,"Pfizer vaccine found to give strong immune response to new Covid variants https://t.co/LvOlRz8qEz 
this is experimental gene therapy
allegedly its already killed several oldies in Norway
&amp;more in Gibraltar
but don't listen to them
they're lying
spot the BS by joining the dots",0
3921,Update on Pfizer 2nd dose vaccine: I have really bad chills and a bit of nausea. Tylenol is gonna be my best friend tonight.,1
3922,Got the 2nd dose of the COVID vaccine today &amp; my arm sore dab😭🥴,1
3923,grandparents just got the second round of covid vaccine 🥰 no negative symptoms either!!,1
3924,"What’s something you want to do, or a place you want to travel to after having your 2nd vaccine? #vaccinated",1
3925,"Even after you’ve received your #COVID19 vaccine, it’s still important to wear a mask, wash your hands and social distance for now. These guidelines may change as additional people are #vaccinated and experts gain more information about the vaccines’ impact on the pandemic. https://t.co/SslYvJ89wX",1
3926,"Both parents (different states) and sister (educator) all have had first dose of vaccine. I don't want too say I'm hopeful, but it's at least SOMETHING.",1
3927,My parents got their first Pfizer shot! Light at the end of the tunnel.,1
3928,".@GovHawaii Force-injecting citizens with a fast-tracked, experimental, liability-free vaccine is unethical and unconstitutional. Medical mandates don't belong in a free society. Let each person choose how they care for their bodies. #nomandates #noforcedcovidvaccines",0
3929,Anyways Nothing is gonna get me down because my parents have an appointment to get the Pfizer Covid vaccine Monday! https://t.co/voRvqN7l09,1
3930,"📣

I drove three hours to get my parents and mil the second vaccine today.

I’m happy and exhausted. https://t.co/MPSObIVzBN",1
3931,"Amazing how people who died within 28 days of a positive PCR ""test"" are classified as CV19 deaths.

But if someone dies within days of receiving the gene therapy shot (mRNA vaccine) it is attributed to underlying causes.

#SARSCoV2",0
3932,My parents are getting their covid vaccine tomorrow and I feel like I can finally breathe a small sigh of relief.,1
3933,uhh has anyone gotten the 2nd vaccine /g i kinda wanna ask u smth,1
3934,"A burden was lifted for writer Will Leitch this week. His parents received the vaccine, and he can’t help but rejoice: It feels like they made it.

https://t.co/yYJIcoXZxg",1
3935,"He speculates that the reason they’re calling this experimental gene therapy technology a “vaccine” is because by doing so, they can circumvent liability for damages.",0
